game_date,away_team,home_team,away_pitcher,home_pitcher,home_pitcher_total_pitches,home_pitcher_avg_velocity,home_pitcher_avg_spin_rate,home_pitcher_avg_extension,home_pitcher_strikeouts,home_pitcher_whiffs,home_pitcher_avg_bat_speed,home_pitcher_avg_launch_angle,home_pitcher_avg_exit_velocity,home_pitcher_avg_swing_length,home_pitcher_games_played,away_pitcher_total_pitches,away_pitcher_avg_velocity,away_pitcher_avg_spin_rate,away_pitcher_avg_extension,away_pitcher_strikeouts,away_pitcher_whiffs,away_pitcher_avg_bat_speed,away_pitcher_avg_launch_angle,away_pitcher_avg_exit_velocity,away_pitcher_avg_swing_length,away_pitcher_games_played,home_team_mlbam_id,home_team_lookup_player_name,home_team_avg_launch_speed,home_team_avg_bat_speed,home_team_avg_swing_length,home_team_total_pitches,home_team_recent_home_runs,home_team_recent_strikeouts,home_team_HR,home_team_SO,home_team_PA,home_team_AVG,home_team_SLG,away_team_mlbam_id,away_team_lookup_player_name,away_team_avg_launch_speed,away_team_avg_bat_speed,away_team_avg_swing_length,away_team_total_pitches,away_team_recent_home_runs,away_team_recent_strikeouts,away_team_HR,away_team_SO,away_team_PA,away_team_AVG,away_team_SLG,home_wins,home_losses,home_run_diff,home_streak,home_games_played,home_win_pct,away_wins,away_losses,away_run_diff,away_streak,away_games_played,away_win_pct,winner,actual_winner
2024-06-28,YANKEES,BLUE JAYS,MARCUS STROMAN,YUSEI KIKUCHI,501.0,90.93,2279.49,6.97,32.0,0.0,70.92,20.92,84.45,7.09,6.0,554.0,86.82,2386.87,5.74,17.0,0.0,70.27,14.03,82.09,7.3,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YANKEES,YANKEES
2024-06-28,ASTROS,METS,RONEL BLANCO,JOSE QUINTANA,437.0,85.97,1968.68,6.6,26.0,0.0,68.74,16.58,81.28,7.36,5.0,579.0,88.27,2005.83,6.93,33.0,0.0,70.38,17.12,82.48,7.49,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,METS,METS
2024-06-28,ROCKIES,WHITE SOX,DAKOTA HUDSON,DREW THORPE,340.0,85.36,2203.93,6.38,13.0,0.0,70.24,18.76,82.42,7.46,4.0,495.0,85.82,2265.39,6.21,16.0,0.0,70.1,10.16,85.55,7.38,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WHITE SOX,WHITE SOX
2024-06-28,PADRES,RED SOX,RANDY VASQUEZ,NICK PIVETTA,647.0,88.38,2474.99,6.76,45.0,0.0,69.83,25.84,81.14,7.19,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PADRES,PADRES
2024-06-28,PIRATES,BRAVES,MARTIN PEREZ,CHARLIE MORTON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BRAVES,BRAVES
2024-06-28,CUBS,BREWERS,JAMESON TAILLON,COLIN REA,492.0,88.85,2108.0,6.61,25.0,0.0,70.9,15.38,82.38,7.23,6.0,529.0,87.15,2476.25,6.69,33.0,0.0,70.37,21.35,81.99,7.36,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BREWERS,BREWERS
2024-06-28,GUARDIANS,ROYALS,TRISTON MCKENZIE,ALEC MARSH,534.0,89.66,2421.27,6.1,31.0,0.0,70.09,18.87,86.82,7.27,6.0,352.0,86.64,2234.38,6.73,20.0,0.0,71.13,21.38,85.9,7.53,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROYALS,ROYALS
2024-06-28,REDS,CARDINALS,FRANKIE MONTAS,ANDRE PALLANTE,430.0,91.54,2347.27,6.58,25.0,0.0,68.55,4.19,80.73,6.94,6.0,517.0,91.25,2144.74,5.96,30.0,0.0,69.97,19.23,82.0,7.36,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CARDINALS,CARDINALS
2024-06-28,TIGERS,ANGELS,KENTA MAEDA,ZACH PLESAC,208.0,86.37,1916.35,6.38,5.0,0.0,69.02,27.55,83.73,7.37,3.0,437.0,85.4,2177.33,6.07,20.0,0.0,70.9,16.74,83.17,7.59,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANGELS,ANGELS
2024-06-28,TWINS,MARINERS,BAILEY OBER,LOGAN GILBERT,570.0,90.4,1790.82,7.57,36.0,0.0,69.76,15.01,84.36,7.31,6.0,529.0,87.0,2140.03,7.17,38.0,0.0,70.78,20.18,82.37,7.45,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MARINERS,MARINERS
2024-06-28,DODGERS,GIANTS,LANDON KNACK,LOGAN WEBB,584.0,88.9,1940.14,7.11,36.0,0.0,70.3,6.26,82.11,7.14,6.0,149.0,88.24,2300.05,5.92,9.0,0.0,69.28,28.07,83.64,7.15,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GIANTS,GIANTS
2024-06-27,TWINS,D-BACKS,DAVID FESTA,JORDAN MONTGOMERY,472.0,86.58,2120.33,6.7,21.0,0.0,71.21,10.18,84.43,7.57,6.0,78.0,91.21,2300.03,6.84,2.0,0.0,68.14,14.59,85.03,7.14,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TWINS,TWINS
2024-06-27,CUBS,GIANTS,SHOTA IMANAGA,JORDAN HICKS,534.0,88.73,1810.93,6.55,28.0,0.0,69.11,9.47,82.83,7.44,6.0,514.0,86.72,1992.5,6.3,26.0,0.0,70.51,23.95,82.62,7.39,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUBS,CUBS
2024-06-27,BRAVES,WHITE SOX,CHRIS SALE,CHAD KUHL,214.0,90.11,2277.5,6.54,14.0,0.0,68.84,16.02,82.37,7.08,4.0,478.0,87.41,2215.96,6.35,40.0,0.0,67.86,15.94,80.6,7.29,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WHITE SOX,WHITE SOX
2024-06-27,MARLINS,PHILLIES,TREVOR ROGERS,ZACK WHEELER,606.0,91.6,2431.28,7.18,35.0,0.0,70.08,17.66,80.97,7.05,6.0,461.0,88.14,2196.11,6.81,20.0,0.0,71.52,16.51,82.99,7.26,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MARLINS,MARLINS
2024-06-27,RANGERS,ORIOLES,JON GRAY,CORBIN BURNES,571.0,90.86,2725.15,6.49,33.0,0.0,68.86,13.11,83.06,7.43,6.0,302.0,92.04,2153.44,6.52,13.0,0.0,71.16,23.11,85.89,7.23,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORIOLES,ORIOLES
2024-06-27,YANKEES,BLUE JAYS,CARLOS RODON,JOSE BERRIOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BLUE JAYS,BLUE JAYS
2024-06-27,REDS,CARDINALS,ANDREW ABBOTT,MILES MIKOLAS,515.0,88.65,2223.96,6.31,23.0,0.0,70.79,20.71,82.07,7.1,6.0,575.0,88.44,2387.62,6.56,29.0,0.0,70.15,27.59,81.65,7.26,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REDS,REDS
2024-06-27,GUARDIANS,ROYALS,BEN LIVELY,MICHAEL WACHA,251.0,86.71,1920.55,6.74,12.0,0.0,68.35,21.51,80.33,7.16,3.0,397.0,86.4,1975.62,6.85,18.0,0.0,69.13,16.45,83.84,7.04,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROYALS,ROYALS
2024-06-27,TIGERS,ANGELS,JACK FLAHERTY,DAVIS DANIEL,99.0,86.86,2080.91,6.77,8.0,0.0,67.7,13.09,81.36,6.95,1.0,433.0,86.88,2367.44,6.6,34.0,0.0,69.61,18.31,80.89,7.43,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANGELS,ANGELS
2024-06-26,ROCKIES,ASTROS,RYAN FELTNER,SPENCER ARRIGHETTI,470.0,87.4,2434.91,7.13,32.0,0.0,68.84,19.27,81.04,7.36,6.0,513.0,89.98,2336.92,6.44,27.0,0.0,69.01,15.07,83.48,7.15,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASTROS,ASTROS
2024-06-26,GUARDIANS,ORIOLES,CARLOS CARRASCO,GRAYSON RODRIGUEZ,573.0,90.09,2321.13,7.27,38.0,0.0,70.24,18.28,83.66,7.23,6.0,377.0,88.14,2096.53,6.61,20.0,0.0,69.81,10.0,80.77,7.34,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORIOLES,ORIOLES
2024-06-26,YANKEES,METS,LUIS GIL,SEAN MANAEA,448.0,87.91,2054.75,7.45,29.0,0.0,69.11,22.23,82.21,6.97,5.0,517.0,93.85,2205.18,6.78,29.0,0.0,70.41,18.56,84.6,7.22,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,METS,METS
2024-06-26,DODGERS,WHITE SOX,GAVIN STONE,ERICK FEDDE,572.0,89.58,2083.61,6.7,33.0,0.0,69.53,16.18,82.15,7.16,6.0,537.0,91.32,2016.84,6.63,36.0,0.0,70.1,15.9,83.83,7.38,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DODGERS,DODGERS
2024-06-26,TWINS,D-BACKS,SIMEON WOODS RICHARDSON,RYNE NELSON,508.0,90.14,2195.18,6.8,18.0,0.0,68.74,19.84,84.34,6.8,6.0,508.0,87.72,2283.22,6.75,30.0,0.0,69.92,20.31,82.85,7.25,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TWINS,TWINS
2024-06-25,GUARDIANS,ORIOLES,LOGAN ALLEN,COLE IRVIN,522.0,86.39,2018.33,6.34,24.0,0.0,70.2,20.21,84.04,7.34,6.0,373.0,87.23,1965.36,6.33,14.0,0.0,69.98,20.48,84.58,6.99,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GUARDIANS,GUARDIANS
2024-06-25,PHILLIES,TIGERS,RANGER SUAREZ,TARIK SKUBAL,542.0,92.19,2051.55,6.33,40.0,0.0,69.87,15.91,81.74,7.21,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIGERS,TIGERS
2024-06-25,MARINERS,RAYS,LUIS CASTILLO,ZACK LITTELL,514.0,86.69,1811.21,6.21,27.0,0.0,70.63,20.91,83.11,7.37,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RAYS,RAYS
2024-06-25,YANKEES,METS,GERRIT COLE,DAVID PETERSON,454.0,89.03,2108.35,7.1,20.0,0.0,68.62,10.42,84.47,7.07,5.0,134.0,91.26,2399.42,6.28,5.0,0.0,69.31,24.48,86.57,7.05,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,METS,METS
2024-06-25,PIRATES,REDS,MITCH KELLER,HUNTER GREENE,526.0,92.22,2202.95,6.42,32.0,0.0,69.03,29.88,82.59,7.23,5.0,486.0,89.77,2520.14,6.43,33.0,0.0,68.93,18.26,80.44,7.03,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIRATES,PIRATES
2024-06-25,BLUE JAYS,RED SOX,KEVIN GAUSMAN,BRAYAN BELLO,512.0,91.01,2128.91,6.33,27.0,0.0,69.27,0.9,82.62,7.33,6.0,585.0,90.45,2146.55,6.63,31.0,0.0,70.39,26.18,83.28,7.17,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BLUE JAYS,BLUE JAYS
2024-06-25,RANGERS,BREWERS,ANDREW HEANEY,HOBY MILNER,213.0,84.81,1936.09,6.73,13.0,0.0,66.33,14.72,81.01,6.89,13.0,478.0,86.72,2408.47,6.4,30.0,0.0,69.64,22.58,82.63,7.28,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BREWERS,BREWERS
2024-06-25,MARLINS,ROYALS,YONNY CHIRINOS,SETH LUGO,579.0,87.35,2610.06,5.99,34.0,0.0,69.97,6.82,81.56,7.26,6.0,165.0,88.77,2091.49,6.19,11.0,0.0,69.54,28.39,79.37,7.21,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MARLINS,MARLINS
2024-06-25,ROCKIES,ASTROS,AUSTIN GOMBER,HUNTER BROWN,559.0,92.23,2158.25,6.59,45.0,0.0,68.85,11.87,80.28,6.89,6.0,422.0,85.37,2221.26,6.78,15.0,0.0,70.8,21.59,83.51,7.57,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASTROS,ASTROS
2024-06-25,DODGERS,WHITE SOX,BOBBY MILLER,CHRIS FLEXEN,519.0,85.88,2205.17,6.33,24.0,0.0,69.57,18.05,82.95,7.42,6.0,139.0,91.52,2344.35,6.88,3.0,0.0,70.28,11.0,87.74,7.37,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DODGERS,DODGERS
2024-06-25,NATIONALS,PADRES,MACKENZIE GORE,ADAM MAZUR,385.0,89.92,2178.91,5.98,11.0,0.0,70.26,23.13,85.51,7.31,5.0,588.0,92.07,2283.91,6.99,36.0,0.0,70.1,20.95,81.29,7.12,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PADRES,PADRES
2024-06-25,TWINS,D-BACKS,JOE RYAN,BRANDON PFAADT,536.0,90.51,2555.05,6.72,28.0,0.0,69.88,18.05,83.63,7.23,6.0,561.0,90.91,2279.12,6.86,36.0,0.0,70.57,26.5,83.39,7.16,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-BACKS,D-BACKS
2024-06-25,CUBS,GIANTS,KYLE HENDRICKS,RANDY RODRIGUEZ,,,,,,,,,,,,341.0,83.07,2253.7,5.62,17.0,0.0,68.06,11.87,78.6,7.13,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GIANTS,GIANTS
2024-06-24,GUARDIANS,ORIOLES,TANNER BIBEE,CADE POVICH,378.0,86.67,2323.41,6.39,14.0,0.0,69.26,18.98,82.14,7.3,4.0,565.0,88.91,2468.06,6.66,50.0,0.0,69.14,24.65,79.96,7.16,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GUARDIANS,GUARDIANS
2024-06-24,PHILLIES,TIGERS,AARON NOLA,CASEY MIZE,537.0,90.38,2103.9,6.98,22.0,0.0,69.2,16.3,83.01,7.1,6.0,567.0,86.81,2327.75,6.92,28.0,0.0,69.85,13.04,81.13,7.48,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHILLIES,PHILLIES
2024-06-24,MARINERS,RAYS,BRYAN WOO,TAJ BRADLEY,568.0,92.15,2069.43,6.59,38.0,0.0,69.8,20.75,83.29,6.97,6.0,345.0,93.12,2224.29,6.79,13.0,0.0,69.85,23.21,82.53,6.95,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RAYS,RAYS
2024-06-24,PIRATES,REDS,BAILEY FALTER,CARSON SPIERS,344.0,88.41,2333.38,6.69,20.0,0.0,69.48,11.53,82.57,7.08,4.0,398.0,88.04,2007.08,7.26,21.0,0.0,68.54,19.33,82.59,6.98,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REDS,REDS
2024-06-24,BLUE JAYS,RED SOX,CHRIS BASSITT,TANNER HOUCK,579.0,87.81,2213.0,5.96,39.0,0.0,69.47,1.09,83.01,7.31,6.0,584.0,86.41,2140.3,6.44,34.0,0.0,69.3,16.69,81.94,7.08,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RED SOX,RED SOX
2024-06-24,BRAVES,CARDINALS,SPENCER SCHWELLENBACH,LANCE LYNN,528.0,90.04,2464.22,6.36,30.0,0.0,70.27,18.92,82.87,7.01,6.0,437.0,88.99,2265.37,6.91,25.0,0.0,68.96,8.18,81.77,7.28,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CARDINALS,CARDINALS
2024-06-24,RANGERS,BREWERS,MICHAEL LORENZEN,FREDDY PERALTA,603.0,89.74,2306.38,6.62,41.0,0.0,68.36,24.99,80.89,6.93,6.0,545.0,89.51,2357.15,5.94,22.0,0.0,71.42,18.43,83.83,7.25,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BREWERS,BREWERS
2024-06-24,MARLINS,ROYALS,RODDERY MUNOZ,COLE RAGANS,611.0,90.12,2436.26,6.14,44.0,0.0,69.65,18.47,83.35,7.33,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROYALS,ROYALS
2024-06-24,DODGERS,WHITE SOX,JAMES PAXTON,GARRETT CROCHET,563.0,94.46,2486.47,7.0,56.0,0.0,70.04,17.86,83.88,7.0,6.0,364.0,88.39,2037.97,6.55,21.0,0.0,70.65,24.42,82.67,7.08,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DODGERS,DODGERS
2024-06-24,NATIONALS,PADRES,PATRICK CORBIN,MATT WALDRON,583.0,82.16,1281.81,6.57,32.0,0.0,69.27,15.81,79.95,7.15,6.0,535.0,85.67,2135.9,6.63,28.0,0.0,70.77,14.65,84.04,7.46,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PADRES,PADRES
2024-06-24,CUBS,GIANTS,JUSTIN STEELE,ERIK MILLER,212.0,90.32,2147.5,6.51,9.0,0.0,68.82,20.93,80.41,7.19,12.0,576.0,88.42,2510.76,6.34,42.0,0.0,70.08,18.62,81.95,7.1,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GIANTS,GIANTS
2024-06-23,D-BACKS,PHILLIES,SLADE CECCONI,CRISTOPHER SANCHEZ,,,,,,,,,,,,343.0,88.63,2296.87,6.69,19.0,0.0,68.55,19.02,81.31,7.07,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHILLIES,PHILLIES
2024-06-23,RAYS,PIRATES,AARON CIVALE,PAUL SKENES,486.0,93.11,2190.79,6.33,40.0,0.0,68.76,13.76,82.55,7.26,5.0,498.0,86.7,2678.15,5.62,30.0,0.0,70.44,22.58,82.92,7.22,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RAYS,RAYS
2024-06-23,BRAVES,YANKEES,MAX FRIED,NESTOR CORTES,,,,,,,,,,,,483.0,86.8,2276.37,6.5,32.0,0.0,69.12,12.09,82.4,7.19,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BRAVES,BRAVES
2024-06-23,MARINERS,MARLINS,BRYCE MILLER,KYLE TYLER,65.0,86.98,2224.71,6.83,2.0,0.0,71.73,-1.25,82.69,7.06,1.0,509.0,90.84,2202.5,6.32,28.0,0.0,70.37,23.86,82.4,7.04,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MARLINS,MARLINS
2024-06-23,WHITE SOX,TIGERS,JONATHAN CANNON,REESE OLSON,565.0,88.81,2314.05,5.8,29.0,0.0,70.58,9.15,85.81,7.58,6.0,312.0,88.8,2239.54,6.12,16.0,0.0,70.38,14.49,84.6,7.21,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIGERS,TIGERS
2024-06-23,BLUE JAYS,GUARDIANS,YUSEI KIKUCHI,TRISTON MCKENZIE,388.0,85.98,2212.19,6.75,26.0,0.0,70.54,25.26,84.83,7.48,5.0,473.0,90.46,2257.97,6.94,25.0,0.0,71.27,22.28,85.54,7.14,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GUARDIANS,GUARDIANS
2024-06-23,RED SOX,REDS,ZACK KELLY,NICK LODOLO,544.0,90.02,2423.41,6.18,30.0,0.0,70.68,13.92,84.1,7.29,6.0,197.0,87.4,2446.21,7.02,18.0,0.0,68.27,9.58,79.84,7.32,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RED SOX,RED SOX
2024-06-23,ORIOLES,ASTROS,ALBERT SUAREZ,FRAMBER VALDEZ,543.0,89.32,2268.59,5.86,29.0,0.0,70.37,2.82,87.29,7.21,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASTROS,ASTROS
2024-06-23,GIANTS,CARDINALS,LOGAN WEBB,SONNY GRAY,497.0,87.8,2573.27,6.58,44.0,0.0,70.04,7.81,80.89,7.4,6.0,587.0,88.95,1927.44,7.1,38.0,0.0,70.64,7.11,83.18,7.15,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CARDINALS,CARDINALS
2024-06-23,ROYALS,RANGERS,ALEC MARSH,MAX SCHERZER,57.0,87.02,2249.11,6.14,4.0,0.0,69.82,27.13,82.11,7.61,1.0,546.0,89.56,2423.13,6.11,33.0,0.0,70.23,18.87,86.45,7.27,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RANGERS,RANGERS
2024-06-23,NATIONALS,ROCKIES,JAKE IRVIN,KYLE FREELAND,69.0,89.53,2386.55,6.53,4.0,0.0,66.16,7.84,80.22,7.04,1.0,577.0,88.46,2454.97,6.97,37.0,0.0,68.97,17.46,80.67,7.05,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NATIONALS,NATIONALS
2024-06-23,BREWERS,PADRES,TOBIAS MYERS,MICHAEL KING,,,,,,,,,,,,476.0,88.49,2151.86,6.67,25.0,0.0,69.42,21.04,83.49,7.07,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BREWERS,BREWERS
2024-06-23,METS,CUBS,LUIS SEVERINO,JAVIER ASSAD,543.0,87.45,2073.3,6.54,33.0,0.0,69.68,20.39,83.2,7.13,6.0,588.0,92.73,2210.76,6.39,27.0,0.0,69.06,20.04,81.19,6.94,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,METS,METS
2024-06-22,WHITE SOX,TIGERS,DREW THORPE,KENTA MAEDA,424.0,85.46,2200.14,6.12,18.0,0.0,70.8,20.65,82.3,7.57,6.0,252.0,85.13,2183.56,6.36,9.0,0.0,69.01,17.18,84.83,7.4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WHITE SOX,WHITE SOX
2024-06-22,GIANTS,CARDINALS,JORDAN HICKS,MILES MIKOLAS,503.0,88.69,2233.43,6.32,28.0,0.0,71.53,19.09,82.1,7.15,6.0,527.0,88.93,1793.64,6.54,29.0,0.0,69.17,10.23,82.14,7.49,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CARDINALS,CARDINALS
2024-06-22,METS,CUBS,TYLOR MEGILL,JAMESON TAILLON,544.0,87.08,2472.9,6.7,31.0,0.0,70.06,20.96,82.15,7.33,6.0,442.0,90.25,2081.31,7.45,32.0,0.0,68.96,18.34,83.54,7.09,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUBS,CUBS
2024-06-22,ROYALS,RANGERS,MICHAEL WACHA,JON GRAY,229.0,92.01,2168.94,6.51,12.0,0.0,70.51,22.94,84.92,7.3,4.0,246.0,86.49,1900.43,6.68,13.0,0.0,69.2,18.3,79.54,7.32,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RANGERS,RANGERS
2024-06-22,RAYS,PIRATES,ZACH EFLIN,JARED JONES,446.0,92.67,2480.41,6.76,25.0,0.0,70.5,17.72,84.54,7.23,5.0,318.0,87.67,2218.03,6.54,19.0,0.0,71.03,13.31,83.85,7.31,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIRATES,PIRATES
2024-06-22,D-BACKS,PHILLIES,TOMMY HENRY,ZACK WHEELER,582.0,91.65,2421.21,7.18,35.0,0.0,69.8,17.81,81.49,7.02,6.0,190.0,85.56,2057.8,6.74,6.0,0.0,70.36,20.52,81.74,7.13,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHILLIES,PHILLIES
2024-06-22,MARINERS,MARLINS,LOGAN GILBERT,SHAUN ANDERSON,115.0,88.34,2448.58,6.9,4.0,0.0,70.7,15.13,86.53,7.12,3.0,556.0,90.55,1796.13,7.56,37.0,0.0,69.53,14.22,83.58,7.3,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MARINERS,MARINERS
2024-06-22,ORIOLES,ASTROS,CORBIN BURNES,RONEL BLANCO,585.0,88.37,2023.77,6.93,34.0,0.0,70.06,18.11,82.95,7.41,6.0,575.0,91.02,2732.98,6.5,34.0,0.0,68.68,13.79,82.5,7.38,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASTROS,ASTROS
2024-06-22,BLUE JAYS,GUARDIANS,JOSE BERRIOS,BEN LIVELY,413.0,86.58,1982.43,6.84,18.0,0.0,69.29,18.68,82.82,7.09,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GUARDIANS,GUARDIANS
2024-06-22,RED SOX,REDS,NICK PIVETTA,FRANKIE MONTAS,513.0,91.02,2161.21,5.94,28.0,0.0,69.36,18.72,81.31,7.2,6.0,558.0,88.23,2487.83,6.72,34.0,0.0,70.46,26.05,81.43,7.23,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RED SOX,RED SOX
2024-06-22,BREWERS,PADRES,CARLOS RODRIGUEZ,RANDY VASQUEZ,,,,,,,,,,,,233.0,87.73,2113.09,6.29,9.0,0.0,68.81,21.09,81.74,7.24,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PADRES,PADRES
2024-06-22,BRAVES,YANKEES,CHARLIE MORTON,MARCUS STROMAN,557.0,86.9,2384.46,5.74,19.0,0.0,70.63,15.09,83.51,7.3,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YANKEES,YANKEES
2024-06-22,NATIONALS,ROCKIES,MITCHELL PARKER,CAL QUANTRILL,583.0,88.42,1790.95,6.52,20.0,0.0,71.13,14.16,81.78,7.47,6.0,533.0,87.66,2033.82,6.76,26.0,0.0,71.35,20.52,83.78,7.36,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROCKIES,ROCKIES
2024-06-22,ANGELS,DODGERS,ZACH PLESAC,TYLER GLASNOW,452.0,92.02,2631.73,7.44,48.0,0.0,69.45,13.12,83.72,7.26,5.0,151.0,86.28,1926.64,6.37,2.0,0.0,68.84,26.98,84.17,7.37,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DODGERS,DODGERS
